batter_id,mlbam_pitch_name
492706,FF
492706,FF
435358,FF
435358,FF
435358,FF
346795,FF
346795,FF
346795,FF
346795,FF
400085,FF
400085,FF
400085,FF
400085,FS
452252,FF
452252,FF
452252,FF
121409,FF
121409,FF
121409,FF
407489,FF
407489,FS
407489,FF
407489,FF
407489,FS
407489,FF
340192,FF
431094,SL
431094,SL
431094,SL
431094,FF
425567,FF
425567,FF
425567,SL
425567,FF
425567,SL
150484,FF
150484,FF
122111,FF
122111,FF
122111,FF
122111,FF
122111,FF
431151,FF
431151,FF
431151,FF
430598,FF
430598,FF
430598,FF
430598,FF
435408,FF
134002,FF
134002,FF
430585,FF
430585,FS
150212,FF
150212,SL
150212,FF
430927,FF
430927,FF
430927,FF
408045,FF
408045,FF
408045,FF
408045,FF
430321,FF
430321,SL
150317,SL
150317,SL
150317,FF
150317,FF
150317,FF
150317,FF
150317,FF
150317,FF
430593,SL
430593,FF
430321,FF
430321,FF
430321,FF
430321,FF
430927,FF
430927,FF
430927,FF
430927,FF
430927,FF
408234,SL
408234,FF
408234,SL
408234,FF
408234,FF
434158,FF
434158,FF
434158,FF
434158,FF
276346,FF
276346,SL
276346,FF
276346,FF
276346,SL
461811,FF
461811,FF
461811,FF
461811,FS
461811,FF
461811,FS
461811,FF
461811,FF
461811,FF
461811,FF
461811,FF
460252,FF
460252,FS
460252,FF
460252,FS
460252,FF
421124,FF
421124,FF
421124,FF
421124,FF
421124,FF
460252,FF
460252,FF
460252,SL
460252,FF
460252,SL
460252,FT
434158,FF
434158,FT
434158,FT
434158,FT
276346,FF
276346,FF
276346,FF
276346,SL
430605,FF
430605,SL
430605,SL
135784,FF
135784,FF
135784,FF
135784,FF
123744,FF
123744,FF
435079,SL
435079,SL
435079,SL
276545,FF
276545,FF
407893,FF
407893,FS
407893,FF
407893,FF
121347,FF
121347,FF
121347,SL
121347,SL
121347,FF
121347,FF
429664,FF
429664,FF
429664,FF
429664,FF
429664,FF
120691,FS
120691,FF
120691,FF
120691,FF
120691,FF
120691,FF
116539,FF
116539,FF
113028,FF
113028,FS
113028,FF
407893,FF
407893,FF
407893,FF
407893,FS
425664,FF
425664,FF
425664,FF
425664,FF
400284,FF
400284,FF
429667,FF
429667,SL
429667,FF
116380,FF
116380,FF
116380,FF
116380,FF
116380,FF
434633,FF
434633,FS
434633,FF
466988,FF
466988,FF
466988,FF
458085,FF
458085,FF
458085,FF
458085,FF
458085,FF
458085,FF
340393,FF
340393,FS
434670,FF
434670,FF
434670,FF
453923,FF
453923,FF
453923,FF
453923,FF
453923,FF
434661,FF
434661,SL
434661,FF
434661,FF
434661,FF
434661,FF
434661,FF
434661,FF
488862,FF
488862,FF
430637,FF
430637,FS
430637,FF
435263,FS
435263,FF
435263,FF
435263,FF
435263,FF
429841,FF
429841,FF
429841,FF
429841,FF
429841,FF
408036,FF
408036,FF
408036,FF
408036,FF
408036,FF
407483,FF
407483,FS
407483,FF
407483,FF
150217,FF
150217,FS
425796,FF
425796,FF
425796,SL
424325,FF
424325,SL
424325,FF
430637,FF
435263,FF
435263,FF
435263,FF
453923,FF
453923,FS
453923,FF
453923,FF
116706,FF
